change_id;revision-id;filename;line;start_line;end_line;LOC;message
sdc~master~Ica942b7a8bb1f03cbf6baec709135287e31def06;3488a5168b77f2dd5671ee67876f05e15db680e1;catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java;3947;0;0;                    throw new ByActionStatusComponentException(ActionStatus.CANNOT_CHANGE_CONSTRAINTS)_;Im seeing this thrown when I try to set a value of a VFC instance property with constraint in the Properties Assignment page of a service when the provided value is valid
sdc~master~Ica942b7a8bb1f03cbf6baec709135287e31def06;3488a5168b77f2dd5671ee67876f05e15db680e1;catalog-be/src/main/java/org/openecomp/sdc/be/components/impl/ComponentInstanceBusinessLogic.java;3947;0;0;                    throw new ByActionStatusComponentException(ActionStatus.CANNOT_CHANGE_CONSTRAINTS)_;Done
cps~master~I23c5f6a65b98ea1b05af62a38a874c228cc82067;e9fda82f2edb93bbd248ebc84bb368ac6dca1461;cps-ri/src/test/groovy/org/onap/cps/spi/impl/CpsDataPersistenceServiceSpec.groovy;183;180;183;            'new attributes are added to node with existing attributes' | '{"existing":"attribute"}' | ["new":"attribute"] | '{"existing":"attribute","new":"attribute"}';very good, that more or less what I hoped to see but maybe we need to be clearer on (updating) old and new values too _  _ in short from (nor proper json but I think you get the idea) Also you scenarios can be describe simpler I think _  _ scenario               | exist         |  updated        || result _ add new leaf           | exists:value1 |  new:value2     || exist:value1, new:value2  _ update existing leaf   | exists:value1 |  exists:value2  || exist:value2 _ add first leaf         | new:value2    |                 || new:value2  _ update with same value | exists:value1 |  exists:value1  || exist:value1 _ udpate with nothing    | exists:value1 |                 || exist:value1 _  _  _ (sorry table format works in edit but gets lost when I save the comment, as it uses different font :-( )
cps~master~I23c5f6a65b98ea1b05af62a38a874c228cc82067;e9fda82f2edb93bbd248ebc84bb368ac6dca1461;cps-ri/src/test/groovy/org/onap/cps/spi/impl/CpsDataPersistenceServiceSpec.groovy;183;180;183;            'new attributes are added to node without attributes'       | ''                         | ["new":"attribute"] | '{"new":"attribute"}';very good, that more or less what I hoped to see but maybe we need to be clearer on (updating) old and new values too _  _ in short from (nor proper json but I think you get the idea) Also you scenarios can be describe simpler I think _  _ scenario               | exist         |  updated        || result _ add new leaf           | exists:value1 |  new:value2     || exist:value1, new:value2  _ update existing leaf   | exists:value1 |  exists:value2  || exist:value2 _ add first leaf         | new:value2    |                 || new:value2  _ update with same value | exists:value1 |  exists:value1  || exist:value1 _ udpate with nothing    | exists:value1 |                 || exist:value1 _  _  _ (sorry table format works in edit but gets lost when I save the comment, as it uses different font :-( )
cps~master~I23c5f6a65b98ea1b05af62a38a874c228cc82067;e9fda82f2edb93bbd248ebc84bb368ac6dca1461;cps-ri/src/test/groovy/org/onap/cps/spi/impl/CpsDataPersistenceServiceSpec.groovy;183;180;183;            'no attributes are added to node with existing attributes'  | '{"existing":"attribute"}' | []                  | '{"existing":"attribute"}';very good, that more or less what I hoped to see but maybe we need to be clearer on (updating) old and new values too _  _ in short from (nor proper json but I think you get the idea) Also you scenarios can be describe simpler I think _  _ scenario               | exist         |  updated        || result _ add new leaf           | exists:value1 |  new:value2     || exist:value1, new:value2  _ update existing leaf   | exists:value1 |  exists:value2  || exist:value2 _ add first leaf         | new:value2    |                 || new:value2  _ update with same value | exists:value1 |  exists:value1  || exist:value1 _ udpate with nothing    | exists:value1 |                 || exist:value1 _  _  _ (sorry table format works in edit but gets lost when I save the comment, as it uses different font :-( )
integration%2Fdata-provider~master~I79f21c3bdad9d1f0a5dcb8a6bbf759dc3f4c41ba;f2f05dc9939692ac71e0b3c401587293e620dfb0;onap_data_provider/schemas/infra_2_0.schema;2;0;0;"$schema": http://json-schema.org/draft-04/schema#;schould be  _ "$schema": "https://json-schema.org/draft/2020-12/schema" _ if we want to use the latest one
integration%2Fdata-provider~master~I79f21c3bdad9d1f0a5dcb8a6bbf759dc3f4c41ba;3935bbcb7ded6ed10c8c4032164cdab4ca6f1158;onap_data_provider/valid_schema.py;1;0;0;from pathlib import Path;Remove that file, add some test or simply forget
integration%2Fdata-provider~master~I79f21c3bdad9d1f0a5dcb8a6bbf759dc3f4c41ba;3935bbcb7ded6ed10c8c4032164cdab4ca6f1158;requirements.txt;4;3;4;jsonschema;fix the versions of requirements
integration%2Fdata-provider~master~I79f21c3bdad9d1f0a5dcb8a6bbf759dc3f4c41ba;3935bbcb7ded6ed10c8c4032164cdab4ca6f1158;requirements.txt;4;3;4;jsonschema;and do we really need "types-jsonschema" as requirement for an application? or only for toxing?
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;        final DocumentBuilderFactory documentBuilderFactory = DocumentBuilderFactory.newInstance()_;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;        try {;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            documentBuilderFactory.setFeature("http://apache.org/xml/features/disallow-doctype-decl", true)_;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            documentBuilderFactory.setFeature(XMLConstants.FEATURE_SECURE_PROCESSING, true)_;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;        } catch (final ParserConfigurationException exception) {;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            log.warn("Failed to create document builder factory with cause : {}", exception.getMessage())_;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            throw new DataValidationException("Document Builder Misconfiguration with cause : {}",;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;                    exception.getMessage())_;use lazyy instantation and throw exception
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;        final DocumentBuilderFactory documentBuilderFactory = DocumentBuilderFactory.newInstance()_;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;        try {;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            documentBuilderFactory.setFeature("http://apache.org/xml/features/disallow-doctype-decl", true)_;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            documentBuilderFactory.setFeature(XMLConstants.FEATURE_SECURE_PROCESSING, true)_;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;        } catch (final ParserConfigurationException exception) {;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            log.warn("Failed to create document builder factory with cause : {}", exception.getMessage())_;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;            throw new DataValidationException("Document Builder Misconfiguration with cause : {}",;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;17aef4735d5b280b38d7bd61a41e82c458d6c93e;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;175;167;175;                    exception.getMessage())_;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;166;163;166;    private static class DocumentBuilderFactoryHolder {;not need, initiate an a static instance and use bollen to only set feature once
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;166;163;166;;not need, initiate an a static instance and use bollen to only set feature once
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;166;163;166;        public static final DocumentBuilderFactory documentBuilderFactory = DocumentBuilderFactory.newInstance()_;not need, initiate an a static instance and use bollen to only set feature once
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;166;163;166;    private static class DocumentBuilderFactoryHolder {;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;166;163;166;;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;166;163;166;        public static final DocumentBuilderFactory documentBuilderFactory = DocumentBuilderFactory.newInstance()_;Done
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;171;170;171;        documentBuilderFactory.setFeature("http://apache.org/xml/features/disallow-doctype-decl", true)_;still done EVERY time, use (static) boolean to do this only once
cps~master~I06f9ac4bcdb0a90262f237489c6c50d8fde33c0d;aeac569b346c807d7f00e22fd47ed2dc25ac9644;cps-service/src/main/java/org/onap/cps/utils/XmlFileUtils.java;171;170;171;        documentBuilderFactory.setFeature("http://apache.org/xml/features/disallow-doctype-decl", true)_;Done
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;        if (CollectionUtils.isNotEmpty(data)) {;Could this cause backwards compatibility issues for any packages relying on the CBA files being identified by the naming convention, i.e. if the file type is not present (but perhaps the file type needs to be present?)
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;            return data.stream();Could this cause backwards compatibility issues for any packages relying on the CBA files being identified by the naming convention, i.e. if the file type is not present (but perhaps the file type needs to be present?)
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;                .anyMatch(fileData -> fileData.getFile().equals(artifact) && fileData.getType().equals(Type.CONTROLLER_BLUEPRINT_ARCHIVE))_;Could this cause backwards compatibility issues for any packages relying on the CBA files being identified by the naming convention, i.e. if the file type is not present (but perhaps the file type needs to be present?)
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;        } else {;Could this cause backwards compatibility issues for any packages relying on the CBA files being identified by the naming convention, i.e. if the file type is not present (but perhaps the file type needs to be present?)
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;            return artifact.toUpperCase().contains(CONTROLLER_BLUEPRINT_ARCHIVE_FIXED_KEY_WORD)_;Could this cause backwards compatibility issues for any packages relying on the CBA files being identified by the naming convention, i.e. if the file type is not present (but perhaps the file type needs to be present?)
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;        };Could this cause backwards compatibility issues for any packages relying on the CBA files being identified by the naming convention, i.e. if the file type is not present (but perhaps the file type needs to be present?)
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;        if (CollectionUtils.isNotEmpty(data)) {;Done
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;            return data.stream();Done
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;                .anyMatch(fileData -> fileData.getFile().equals(artifact) && fileData.getType().equals(Type.CONTROLLER_BLUEPRINT_ARCHIVE))_;Done
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;        } else {;Done
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;            return artifact.toUpperCase().contains(CONTROLLER_BLUEPRINT_ARCHIVE_FIXED_KEY_WORD)_;Done
sdc~master~Iab23331c5eb2e8ff5526a877adab8babbadd86d9;96f3585b6d36769568268134c9d59b4b8a925cb6;openecomp-be/lib/openecomp-sdc-vendor-software-product-lib/openecomp-sdc-vendor-software-product-core/src/main/java/org/openecomp/sdc/vendorsoftwareproduct/services/impl/filedatastructuremodule/ManifestCreatorNamingConventionImpl.java;201;195;201;        };Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;50;0;0;;order of operation should be static final
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;50;0;0;;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;50;0;0;;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;69;0;0;    private final KeycloakConfigResolver definedconfigResolver_;Should be definedConfigResolver
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;69;0;0;    private final KeycloakConfigResolver definedconfigResolver_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;69;0;0;    private final KeycloakConfigResolver definedconfigResolver_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;126;0;0;                    log.log(Level.FINE, "The specified resolver {0} could NOT be loaded. Keycloak is unconfigured and will deny all requests. Reason: {1}", new Object[]{configResolverClass, ex.getMessage()})_;Should be "Keycloak is not configured"
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;126;0;0;                    log.log(Level.FINE, "The specified resolver {0} could NOT be loaded. Keycloak is unconfigured and will deny all requests. Reason: {1}", new Object[]{configResolverClass, ex.getMessage()})_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;126;0;0;                    log.log(Level.FINE, "The specified resolver {0} could NOT be loaded. Keycloak is unconfigured and will deny all requests. Reason: {1}", new Object[]{configResolverClass, ex.getMessage()})_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;136;0;0;                        throw new RuntimeException(e)_;This should probably throw a more specific exception
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;136;0;0;                        throw new RuntimeException(e)_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;139;0;0;                    String path = "/WEB-INF/keycloak.json"_;This should be declared at the top of the file
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;139;0;0;                    String path = "/WEB-INF/keycloak.json"_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;139;0;0;                    String path = "/WEB-INF/keycloak.json"_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;155;0;0;            log.fine("No adapter configuration. Keycloak is unconfigured and will deny all requests.")_;Should be "Keycloak is not configured"
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;155;0;0;            log.fine("No adapter configuration. Keycloak is unconfigured and will deny all requests.")_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;155;0;0;            log.fine("No adapter configuration. Keycloak is unconfigured and will deny all requests.")_;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;209;0;0;            if (actions.handledRequest()) {;This should be !actions.handledRequest() to get rid of the extra if statement
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/filters/MultitenancyFilter.java;209;0;0;            if (actions.handledRequest()) {;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/servlets/ServiceServlet.java;153;0;0;            if (match) {;This could be !match and remove the duplicate code block
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/main/java/org/openecomp/sdc/be/servlets/ServiceServlet.java;153;0;0;            if (match) {;Done
sdc~master~Ie24ba38acc9f1998d4a7e722e8f98456dab9201d;2c7d291d3bff59338d2d598a083196815bfacfe5;catalog-be/src/test/java/org/openecomp/sdc/be/components/impl/ElementBusinessLogicTest.java;330;0;0;        Assert.assertTrue(MULTITENANCY_ENABLED)_;You don't need the Assert. here. You can just do assertTrue() and use the Junit5 notation
